annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,crypto,sms,clicked_link,transaction,unknown,unknown,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,10 lakhs,INR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,sms,clicked_link,none,instagram,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,discussion,unknown,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,1,1,1,0,unknown,"email, phone",shared_credentials,none,IPO Capital Alerts,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,0,1,0,0,0,0,0,unknown,none,none,none,none,unknown,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,police officer,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto | unknown | none,social_media | website | app | unknown | none,none | unknown,none | unknown,none | unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,job,company,unknown,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,"$3,800 ",USD,0.5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,blocked,none,scammers,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,interview,company,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,none,$400 ,USD,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,meta,0,0,0,0,0,0,1,1,1,0,unknown,sms | email | phone | social_media | website | app | unknown | none,installed_app,none,individual,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,website,clicked_link,transaction,company,$5000-$50000,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,1,0,0,unknown,email,clicked_link,credential,company,,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,sms,shared_credentials,none,Amazon,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,website,sent_money,payment,none,39.99,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,Paypal,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,unknown,sent_money,payment,none,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,clicked_link,none,none,unknown,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,information,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,n/a,none,none,none,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,phone,physically went to bank,transaction,none,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,withdrawal request,transaction,none,USDC,USD,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,sms,sent_money,payment,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,1,0,0,0,0,0,0,1,0,card,social_media,paid,none,unknown,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,none,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,crypto,website,installed_app,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,email,sent_money,payment,none,265,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,"$10,000 ",unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,recovery,individual,$655 ,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,unknown,sent_money,payment,company,,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,3500,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,changed_password,login,Instagram,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,email,withdrew_admission,refund,company,18500,INR,0.7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,email,cashed_check,payment,individual,"$3,000 ",USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,individual,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,bank,website,sent_money,payment,company,,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,upi,phone,sent_money,payment,company,"$350, $250, $226",unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,phone,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,video_conference,investment,training,businesswoman,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,deposited_money,transaction,none,30000,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,transaction,individual,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,1,1,0,0,bank,email,sent_money,payment,company,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,1,1,0,0,bank,phone,sent_money,payment,sheriff's department,2250,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,website,withdrawal,payment,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,none,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,upi,app,sent_money,payment,,,,,1,,0,1,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,invested,payment,company,300,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,unknown,sent_money,payment,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,1,0,0,card,sms,sent_money,transaction,bank,100,USD,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,card,website,clicked_link,transaction,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,sent_money,payment,individual,$500 ,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,1,,,,,,,,,card,website,sent_money,payment,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,sent_money,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,app,installed_app,transaction,none,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,0,0,0,0,0,0,upi,phone,sent_money,payment,company,599,INR,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,unknown,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,sms,sent_money,payment,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,email,sent_money,payment,company,$550 ,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,1,0,0,crypto,email,sent_money,recovery,company,10000,GBP,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,government,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,clicked_link,none,unknown,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,individual,$4 million,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,1,0,0,0,0,1,1,0,0,card,phone,shared_credentials,verification,bank,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,none,$8k,unknown,0.5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,1,0,1,1,0,0,0,0,0,card,phone,sent_money,payment,company,14000,INR,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,social_media,sent_money,payment,none,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,none,none,none,"president of the united states, speaker of the house, senators",,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,unknown,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,card,phone,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,1,0,0,unknown,sms,none,none,unknown,unknown,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,social_media,clicked_link,none,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,card,website,sent_money,payment,company,"$1,100 ",USD,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,individual,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,card,unknown,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,unknown,$200 ,USD,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,unknown,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,450,INR,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,10000,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,upi,sms,sent_money,payment,none,30,USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,0,0,upi,unknown,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,social_media,installed_app,commerce,none,unknown,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,individual,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,meta,,,,,,,,,,,unknown,none,none,none,none,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,payment,none,$300 ,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,sms,none,none,individual,,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,website,installed_app,none,unknown,unknown,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,private_chat,none,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,clicked_link,none,unknown,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,individual,unknown,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,none,none,Microsoft,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,installed_app,none,individual,1000$,USD,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,none,credential,apple,,unknown,0.5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,email,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,credential,company,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,15000,INR,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,none,government,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,phone,sent_money,payment,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,3000,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,clicked_link,none,government,unknown,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,website,clicked_link,information,company,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,unknown,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,recovery,individual,$655 ,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,bank,phone,paid,payment,bank,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,social_media,clicked_link,none,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,bank,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,bank,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,social_media,sent_money,payment,individual,$30 ,USD,0.5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,none,payment,unknown,150,INR,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,none,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,none,transfer,bank,700000,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,card,email,received,unknown,bank,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,shared_credentials,verification,bank,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transfer,exchange,$19k,USD,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,1000,INR,0.5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,clicked_link,none,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,upi,social_media,sent_money,payment,unknown,30,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,unknown,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,clicked_link,none,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,phone,sent_money,payment,unknown,120,USD,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,sms,none,none,individual,none,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,bank,email,sent_money,payment,unknown,3000,USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,none,11000,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,bank,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,clicked_link,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,0,0,0,0,0,0,upi,app,sent_money,commerce,company,69000,INR,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
